DokumentNr;Artikel;Bezeichnung;Klasse;KlasseBezeichnung;Gruppe;GruppeBezeichnung;Untergruppe;UntergruppeBezeichnung;Preis;Menge;Lagereinheit;Rechnungseinheit;Einkaufspreis;Rabatt;TotalExklMwSt;SteuerCode;Steuerbetrag;TotalInklMwSt;Waehrung;Ertragskonto;Kostenstelle;Gewicht;DokumentTyp;DokumentTypBezeichnung;DatumBelegbeiKasse;Adresse;Name;Land;Region;Sprache;Checkout;VoucherBon;VoucherKueche;VoucherGruppe
4089275;500131;Heidelbeeren 250g;4;Obst;19;Heidelbeeren;EIGEN;Eigen;6.00;1.00;SCH;SCH;0.00;0.00;5.85;11;0.15;6.00;CHF;3000;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:52:21;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089276;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;2.00;STK;STK;0.00;0.00;11.67;10;0.93;12.60;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:53:09;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169718;2110027;Apfel-Birnen 3.10;4;Obst;16;Äpfel/Birnen;;;3.10;1.23;KG;KG;0.00;0.00;3.71;11;0.09;3.80;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:54:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169719;305300;Süssmost Bag 3l;9;Getränke;40;Hoftee/Most;;;9.90;1.00;STK;STK;0.00;0.00;9.66;11;0.24;9.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:06;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169719;202000;Schüblig Paar;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;PAAR;PAAR;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:06;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169719;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;STK;STK;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:06;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089277;2110023;Apfel-Birnen 2.20;4;Obst;16;Äpfel/Birnen;;;2.20;1.40;KG;KG;0.00;0.00;2.98;11;0.07;3.05;CHF;3000;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:54:20;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089277;2110195;Rüebli;5;Gemüse;25;Gemüse divers;FREMD;Fremd;2.50;0.60;KG;KG;0.00;0.00;1.46;11;0.04;1.50;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:54:20;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089277;500709;Eichblatt Salat;5;Gemüse;25;Gemüse divers;FREMD;Fremd;1.50;1.00;STK;STK;0.00;0.00;1.46;11;0.04;1.50;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:54:20;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089277;2110045;Kürbis 4.00;5;Gemüse;24;Kürbis;EIGEN;Eigen;4.00;1.18;KG;KG;0.00;0.00;4.63;11;0.12;4.75;CHF;3000;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:54:20;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089278;2110228;Tomaten Ochsenherz;5;Gemüse;25;Gemüse divers;FREMD;Fremd;9.00;0.39;KG;KG;0.00;0.00;3.46;11;0.09;3.55;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:56:58;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089278;500709;Eichblatt Salat;5;Gemüse;25;Gemüse divers;FREMD;Fremd;1.50;1.00;STK;STK;0.00;0.00;1.46;11;0.04;1.50;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:56:58;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089278;500131;Heidelbeeren 250g;4;Obst;19;Heidelbeeren;EIGEN;Eigen;6.00;1.00;SCH;SCH;0.00;0.00;5.85;11;0.15;6.00;CHF;3000;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:56:58;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169699;304004;Brötli vom Hof;7;HofBäckerei;8;Brot;;;1.60;2.00;STK;STK;0.00;0.00;2.96;10;0.24;3.20;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:40:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169700;304104;Wähen süss;7;HofBäckerei;27;Gebäck;;;5.00;1.00; ; ;0.00;0.00;4.63;10;0.37;5.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169700;7640106031206;Allegra 7.7dl;9;Getränke;41;Getränke alkoholfrei;FREMD;Fremd;7.50;1.00;FL;FL;0.00;0.00;6.94;10;0.56;7.50;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169703;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.61;KG;KG;0.00;0.00;18.19;10;1.46;19.65;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:43:08;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169704;7640125570311;Allegra 5dl PET;9;Getränke;41;Getränke alkoholfrei;FREMD;Fremd;3.90;2.00;FL;FL;0.00;0.00;7.22;10;0.58;7.80;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:43:42;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169705;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.47;KG;KG;0.00;0.00;13.89;10;1.11;15.00;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169705;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.58;KG;KG;0.00;0.00;17.18;10;1.37;18.55;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169705;302131;Grillfleisch 3 Stk.;6;HofChuchi;31;Warme Küche;;;16.00;3.00; ; ;0.00;0.00;44.44;10;3.56;48.00;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;0;1;;2
2169705;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169705;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169705;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.42;KG;KG;0.00;0.00;12.41;10;0.99;13.40;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:03;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169706;7640125570113;Mineral Passugger 5dl;9;Getränke;41;Getränke alkoholfrei;FREMD;Fremd;3.90;1.00;FL;FL;0.00;0.00;3.61;10;0.29;3.90;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:46:13;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169708;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.38;KG;KG;0.00;0.00;11.20;10;0.90;12.10;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:48:49;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169708;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.22;KG;KG;0.00;0.00;6.48;10;0.52;7.00;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:48:49;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169708;302145;Grillfleisch 1 Stk.;6;HofChuchi;31;Warme Küche;;;6.00;1.00; ; ;0.00;0.00;5.56;10;0.44;6.00;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:48:49;1000001;Laufkunde;CH;ZH;D;0;1;;2
2169708;305308;Süssmost 2dl;9;Getränke;40;Hoftee/Most;;;2.00;2.00;DL;DL;0.00;0.00;3.70;10;0.30;4.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:48:49;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169709;305000;Bier vom Hof HELL 5dl;9;Getränke;37;Bier;EIGEN;Eigen;5.50;2.00;FL;FL;0.00;0.00;10.19;10;0.81;11.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:49:25;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169709;7640139310026;Tröpfel Brut 7.5dl;9;Getränke;36;Wein;FREMD;Fremd;25.00;1.00;FL;FL;0.00;0.00;23.15;10;1.85;25.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:49:25;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169710;9810000018001;Glace Kübeli;2;Frischprodukte;30;Glace;FREMD;Fremd;3.90;1.00;STK;STK;0.00;0.00;3.61;10;0.29;3.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:10;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169710;305200;Kaffee / Espresso;9;Getränke;39;Heissgetränke;;;3.80;1.00; ; ;0.00;0.00;3.52;10;0.28;3.80;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:10;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169711;303007;Kaltschale im Glas;8;HofKonditorei;29;Dessert;;;4.00;1.00; ; ;0.00;0.00;3.70;10;0.30;4.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:11;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169711;304004;Brötli vom Hof;7;HofBäckerei;8;Brot;;;1.60;1.00;STK;STK;0.00;0.00;1.48;10;0.12;1.60;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:11;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169711;7640105561100;Apfelschorli 5dl;9;Getränke;41;Getränke alkoholfrei;EIGEN;Eigen;4.50;1.00;FL;FL;0.00;0.00;4.17;10;0.33;4.50;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:11;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169712;305311;Süssmost 3dl;9;Getränke;40;Hoftee/Most;;;3.00;1.00;DL;DL;0.00;0.00;2.78;10;0.22;3.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:51:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169712;303004;Dessert im Glas klein;8;HofKonditorei;29;Dessert;;;5.00;1.00; ; ;0.00;0.00;4.63;10;0.37;5.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:51:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169713;305311;Süssmost 3dl;9;Getränke;40;Hoftee/Most;;;3.00;1.00;DL;DL;0.00;0.00;2.78;10;0.22;3.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169713;7640125570311;Allegra 5dl PET;9;Getränke;41;Getränke alkoholfrei;FREMD;Fremd;3.90;1.00;FL;FL;0.00;0.00;3.61;10;0.29;3.90;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169720;303008;Buffet - Birchermüesli S;8;HofKonditorei;29;Dessert;;;27.00;0.27;KG;KG;0.00;0.00;6.85;10;0.55;7.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:07;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169720;304104;Wähen süss;7;HofBäckerei;27;Gebäck;;;5.00;1.00; ; ;0.00;0.00;4.63;10;0.37;5.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169720;305311;Süssmost 3dl;9;Getränke;40;Hoftee/Most;;;3.00;1.00;DL;DL;0.00;0.00;2.78;10;0.22;3.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169720;305308;Süssmost 2dl;9;Getränke;40;Hoftee/Most;;;2.00;1.00;DL;DL;0.00;0.00;1.85;10;0.15;2.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169725;7611889111188;Quöllfrisch 3.3dl;9;Getränke;37;Bier;FREMD;Fremd;5.00;1.00;FL;FL;0.00;0.00;4.63;10;0.37;5.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:14;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169725;305001;Bier vom Hof HELL 3.3dl;9;Getränke;37;Bier;EIGEN;Eigen;4.80;1.00;FL;FL;0.00;0.00;4.44;10;0.36;4.80;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:14;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169726;302127;Kalbsbratwurst gross;6;HofChuchi;31;Warme Küche;;;6.00;1.00; ; ;0.00;0.00;5.56;10;0.44;6.00;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:01:22;1000001;Laufkunde;CH;ZH;D;0;1;;2
2169726;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.34;KG;KG;0.00;0.00;9.95;10;0.80;10.75;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:01:22;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169727;305204;Latte Macchiato;9;Getränke;39;Heissgetränke;;;4.80;1.00; ; ;0.00;0.00;4.44;10;0.36;4.80;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:02:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;304007;Monatsbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.05;1.00;STK;STK;0.00;0.00;6.88;11;0.17;7.05;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.85;1.00;STK;STK;0.00;0.00;7.66;11;0.19;7.85;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;4.70;1.00;STK;STK;0.00;0.00;4.59;11;0.11;4.70;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2110247;Zwiebeln gelb;5;Gemüse;25;Gemüse divers;FREMD;Fremd;2.50;0.34;KG;KG;0.00;0.00;0.83;11;0.02;0.85;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2110027;Apfel-Birnen 3.10;4;Obst;16;Äpfel/Birnen;;;3.10;0.42;KG;KG;0.00;0.00;1.27;11;0.03;1.30;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;500855;Zuckermais;5;Gemüse;25;Gemüse divers;FREMD;Fremd;2.00;2.00;STK;STK;0.00;0.00;3.90;11;0.10;4.00;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;2110150;Knoblauch weiss;5;Gemüse;25;Gemüse divers;FREMD;Fremd;10.00;0.07;KG;KG;0.00;0.00;0.68;11;0.02;0.70;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169721;305303;Süssmost Box 5l;9;Getränke;40;Hoftee/Most;;;12.90;1.00;STK;STK;0.00;0.00;12.59;11;0.31;12.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:55:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;207000;Honig 250g;3;Trockenprodukte;13;Honig;FREMD;Fremd;10.50;1.00;STK;STK;0.00;0.00;10.24;11;0.26;10.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;7640105563234;Holunderblüten Sirup 2.5dl;6;HofChuchi;34;Sirup;;;6.90;1.00;FL;FL;0.00;0.00;6.73;11;0.17;6.90;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;304005;Zopfbrötli;7;HofBäckerei;8;Brot;;;1.80;1.00;STK;STK;0.00;0.00;1.76;11;0.04;1.80;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;304005;Zopfbrötli;7;HofBäckerei;8;Brot;;;1.80;1.00;STK;STK;0.00;0.00;1.76;11;0.04;1.80;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;304012;Nussbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;7640105562039;Himbeer Konfi 220g;6;HofChuchi;33;Konfi;;;6.40;1.00;STK;STK;0.00;0.00;6.24;11;0.16;6.40;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.80;1.00;STK;STK;0.00;0.00;7.61;11;0.19;7.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169722;7640105561254;Gewürzsalz mit Gartenkräutern;6;HofChuchi;35;Eingemachtes divers;;;7.80;1.00;STK;STK;0.00;0.00;7.61;11;0.19;7.80;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:56:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2110143;Gurke Snack ;5;Gemüse;25;Gemüse divers;FREMD;Fremd;7.50;0.33;KG;KG;0.00;0.00;2.39;11;0.06;2.45;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2110187;Peperoni Mini;5;Gemüse;25;Gemüse divers;FREMD;Fremd;16.00;0.30;KG;KG;0.00;0.00;4.68;11;0.12;4.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;9.40;1.00;STK;STK;0.00;0.00;9.17;11;0.23;9.40;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;9.35;1.00;STK;STK;0.00;0.00;9.12;11;0.23;9.35;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;500810;Radiesli;5;Gemüse;25;Gemüse divers;FREMD;Fremd;1.80;1.00;STK;STK;0.00;0.00;1.76;11;0.04;1.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2110221;Tomaten Cherry;5;Gemüse;25;Gemüse divers;FREMD;Fremd;11.50;0.29;KG;KG;0.00;0.00;3.22;11;0.08;3.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169723;2110221;Tomaten Cherry;5;Gemüse;25;Gemüse divers;FREMD;Fremd;11.50;0.32;KG;KG;0.00;0.00;3.61;11;0.09;3.70;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:15;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169724;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.50;1.00;STK;STK;0.00;0.00;7.32;11;0.18;7.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:57:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169743;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;STK;STK;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:22:54;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;4.80;1.00;STK;STK;0.00;0.00;4.68;11;0.12;4.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;202000;Schüblig Paar;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;PAAR;PAAR;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;304007;Monatsbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;9810000018001;Glace Kübeli;2;Frischprodukte;30;Glace;FREMD;Fremd;3.90;2.00;STK;STK;0.00;0.00;7.22;10;0.58;7.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;2110035;Melonen CH;4;Obst;22;Obst divers;EIGEN;Eigen;5.80;1.00;KG;KG;0.00;0.00;5.66;11;0.14;5.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;500728;Gurke lang;5;Gemüse;25;Gemüse divers;FREMD;Fremd;1.50;1.00;STK;STK;0.00;0.00;1.46;11;0.04;1.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;2110195;Rüebli;5;Gemüse;25;Gemüse divers;FREMD;Fremd;2.50;0.21;KG;KG;0.00;0.00;0.54;11;0.01;0.55;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;2110027;Apfel-Birnen 3.10;4;Obst;16;Äpfel/Birnen;;;3.10;0.12;KG;KG;0.00;0.00;0.39;11;0.01;0.40;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169744;2110221;Tomaten Cherry;5;Gemüse;25;Gemüse divers;FREMD;Fremd;11.50;0.18;KG;KG;0.00;0.00;2.00;11;0.05;2.05;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:23:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169745;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;2.00;STK;STK;0.00;0.00;12.29;11;0.31;12.60;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:24:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169745;7640105564750;Heidelbeer Vinaigrette 2.5dl;6;HofChuchi;35;Eingemachtes divers;;;5.20;1.00;FL;FL;0.00;0.00;5.07;11;0.13;5.20;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:24:16;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169749;2110045;Kürbis 4.00;5;Gemüse;24;Kürbis;EIGEN;Eigen;4.00;1.50;KG;KG;0.00;0.00;5.85;11;0.15;6.00;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 18:27:08;1000001;Laufkunde;CH;ZH;D;0;0;;0
